CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned
764,Germany,Male,34,6,108760.27,2,1,0,166324.79,3,GOLD,665
627,Germany,Male,30,3,128770.88,2,1,1,40199.01,5,GOLD,315
850,France,Female,34,2,0,2,0,0,51919.04,4,DIAMOND,506
614,Spain,Female,36,1,44054.84,1,1,1,73329.08,4,SILVER,869
685,Germany,Female,44,2,119657.53,1,1,0,145387.05,4,DIAMOND,646
683,Germany,Female,49,7,108797.63,2,0,0,140763.18,3,SILVER,820
643,Spain,Male,35,2,0,2,0,0,67979.35,1,PLATINUM,538
561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1,DIAMOND,994
601,Spain,Female,20,9,122446.61,2,1,0,86791.9,3,PLATINUM,605
766,France,Female,27,7,158786.67,2,0,1,47579.25,3,GOLD,711
699,France,Male,29,3,125689.29,1,1,1,151623.71,1,DIAMOND,503
850,Germany,Male,29,1,154640.41,1,1,1,164039.51,4,DIAMOND,838
792,Germany,Female,50,4,146710.76,1,1,0,16528.4,4,GOLD,895
636,Germany,Male,67,7,136709.35,1,0,1,66753.1,5,PLATINUM,756
850,Germany,Male,43,5,129305.09,2,0,1,19244.58,4,PLATINUM,615
628,Spain,Male,40,10,0,2,1,0,103832.58,2,SILVER,401
736,France,Female,63,10,0,2,0,1,502.7,4,SILVER,663
711,France,Female,21,0,82844.33,2,0,1,1408.68,1,SILVER,310
583,Spain,Female,22,2,0,2,0,1,5985.36,5,DIAMOND,307
757,France,Male,46,0,0,2,1,0,37460.05,5,DIAMOND,748
749,Germany,Female,33,10,76692.22,1,0,1,30396.43,3,SILVER,567
705,France,Male,34,7,117715.84,1,1,0,2498.67,5,PLATINUM,408
585,France,Male,54,8,87105.32,1,1,1,55346.14,2,DIAMOND,302
437,France,Female,43,6,0,1,1,0,148330.97,1,DIAMOND,692
741,France,Female,64,2,69311.16,1,1,1,59237.72,1,GOLD,384
738,France,Male,26,9,0,2,1,1,48644.94,1,PLATINUM,524
586,Spain,Female,33,10,66948.67,2,1,1,140759.03,1,SILVER,825
627,France,Female,57,9,0,2,1,1,107712.42,2,PLATINUM,333
551,Spain,Male,76,2,128410.71,2,1,1,181718.73,1,SILVER,716
606,Germany,Male,38,3,99897.53,1,0,0,37054.65,5,PLATINUM,226
674,France,Male,22,3,0,1,1,1,173940.59,4,PLATINUM,269
584,Germany,Female,31,6,152622.34,1,1,0,99298.8,5,DIAMOND,445
590,France,Male,40,8,0,2,1,0,62933.03,4,GOLD,741
585,France,Male,56,4,138227.19,2,1,1,55287.84,4,GOLD,708
508,France,Female,25,2,111395.53,1,0,1,48197.06,5,PLATINUM,337
458,Germany,Male,44,7,84386.57,1,1,0,178642.73,5,DIAMOND,466
692,France,Female,36,3,0,2,1,1,8282.22,5,SILVER,767
502,Germany,Male,33,5,174673.65,2,1,0,33300.56,5,DIAMOND,419
518,France,Male,46,3,0,2,1,0,76515.79,2,PLATINUM,583
660,Germany,Male,46,5,109019.65,2,1,1,33680.56,3,SILVER,603
698,Germany,Female,52,1,107906.75,1,1,0,168886.39,4,GOLD,866
678,France,Male,54,7,128914.97,1,0,0,191746.23,2,SILVER,323
773,Spain,Male,63,9,111179.83,1,1,1,93091.02,4,DIAMOND,960
619,Germany,Female,52,8,124099.13,1,0,0,23904.52,1,SILVER,621
684,Germany,Male,59,9,122471.09,1,0,1,15807.07,3,PLATINUM,605
635,France,Male,34,3,134692.4,2,1,1,83773.02,4,PLATINUM,246
680,France,Female,25,4,123816.5,1,1,1,90162.35,2,GOLD,546
608,Germany,Male,34,3,106288.54,1,1,1,36639.25,3,SILVER,388
603,Germany,Female,55,7,127723.25,2,1,0,139469.11,4,SILVER,301
579,Spain,Male,43,2,145843.82,1,1,1,198402.37,2,GOLD,783
756,Germany,Female,34,2,148200.72,1,0,0,194584.48,3,SILVER,851
611,France,Male,30,2,104145.65,1,0,0,159629.64,2,SILVER,741
532,Germany,Male,24,8,142755.25,1,0,0,34231.48,1,DIAMOND,699
684,Germany,Female,63,3,81245.79,1,1,0,69643.31,2,PLATINUM,870
647,Germany,Female,33,3,168560.46,2,0,0,90270.16,2,DIAMOND,226
583,France,Male,38,8,0,1,1,0,47848.56,1,PLATINUM,414
774,Germany,Male,42,2,132193.94,2,1,1,162865.52,1,SILVER,851
677,France,Male,58,9,0,1,0,1,168650.4,5,GOLD,817
542,Germany,Male,25,8,139330.1,1,0,0,54372.37,4,DIAMOND,629
613,Spain,Male,29,0,0,2,0,1,133897.32,5,SILVER,291
666,France,Male,40,5,0,2,1,0,147878.05,2,PLATINUM,608
777,France,Female,28,2,134571.5,1,0,1,118313.38,2,DIAMOND,543
581,Germany,Male,50,2,143829.2,2,1,0,181224.24,5,DIAMOND,805
705,France,Male,32,7,0,2,1,0,7921.57,3,DIAMOND,425
673,France,Female,44,8,133444.97,1,0,1,5708.19,4,PLATINUM,276
594,Germany,Female,23,4,104753.84,2,1,0,56756.52,3,PLATINUM,729
648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1,PLATINUM,244
605,France,Male,41,10,0,2,0,1,97213.09,5,DIAMOND,411
734,France,Female,40,9,176914.8,1,1,1,12799.23,4,PLATINUM,720
572,France,Female,36,8,68348.18,2,0,1,50400.32,1,SILVER,984
595,France,Female,33,9,0,2,1,1,41447.86,5,PLATINUM,706
749,France,Male,42,2,56726.83,2,0,1,185543.35,2,SILVER,937
573,Spain,Male,46,3,65269.23,1,0,1,189988.65,4,GOLD,521
624,Spain,Male,33,6,66220.17,1,0,1,170819.01,5,GOLD,413
703,France,Male,56,9,0,1,0,0,85547.33,3,SILVER,623
665,France,Female,41,8,96147.55,1,1,0,137037.97,3,PLATINUM,280
648,France,Male,42,4,0,2,1,0,19283.14,2,GOLD,759
850,Spain,Male,48,2,0,1,1,0,169425.3,1,GOLD,761
569,Germany,Female,32,8,145330.43,1,1,1,132038.65,2,PLATINUM,379
566,France,Female,21,3,0,2,1,1,3626.47,4,DIAMOND,541
537,Germany,Female,47,4,124192.28,2,1,1,50881.51,5,SILVER,666
706,Germany,Female,46,7,111288.18,1,1,1,149170.25,2,DIAMOND,862
734,France,Male,43,7,107805.67,1,0,0,182505.68,2,DIAMOND,327
586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1,PLATINUM,791
612,France,Female,38,1,0,2,1,1,9209.21,2,SILVER,673
648,France,Male,34,0,0,1,1,1,167931.81,1,PLATINUM,445
557,France,Female,27,3,87739.08,1,1,1,123096.56,2,SILVER,490
643,Spain,Female,20,0,133313.34,1,1,1,3965.69,2,DIAMOND,948
433,France,Female,49,10,0,1,1,1,87711.61,1,PLATINUM,682
643,Germany,Male,41,7,154902.66,1,1,1,49667.28,3,PLATINUM,654
488,France,Female,36,0,0,2,1,0,136675.22,2,SILVER,798
758,Germany,Male,68,6,112595.85,1,1,0,35865.44,4,GOLD,843
743,Germany,Male,39,3,119695.75,1,0,1,26136.13,4,GOLD,837
730,France,Female,47,7,0,1,1,0,33373.26,2,PLATINUM,504
746,Spain,Male,49,7,0,2,0,1,10096.25,3,DIAMOND,479
666,Germany,Female,59,8,152614.51,2,1,1,188782.3,1,DIAMOND,656
580,Germany,Female,33,7,131647.01,2,0,0,79775.19,2,PLATINUM,769
850,France,Male,27,6,96654.72,2,0,0,152740.16,2,PLATINUM,613
563,France,Male,22,3,137583.04,1,0,1,5791.85,2,SILVER,628
766,Germany,Female,28,3,62717.84,2,1,1,13182.43,1,GOLD,808
659,France,Male,32,9,95377.13,1,0,1,187551.24,2,SILVER,846
607,Spain,Male,28,1,135936.1,2,1,1,110560.14,2,SILVER,571
644,Germany,Male,35,5,161591.11,3,1,1,63795.62,4,PLATINUM,712
746,France,Male,47,8,142382.03,1,1,1,62086.62,3,PLATINUM,681
588,Spain,Male,33,2,0,2,1,1,12483.56,1,PLATINUM,469
691,Spain,Male,30,9,0,2,0,1,10963.04,1,PLATINUM,269
666,France,Female,38,6,127043.09,1,1,1,8247,3,DIAMOND,965
640,Spain,Female,46,3,0,1,1,1,156260.08,1,GOLD,777
611,Germany,Female,29,4,78885.88,2,1,1,26927.69,3,SILVER,914
651,Spain,Female,45,8,95922.9,1,1,0,84782.42,2,GOLD,591
529,France,Female,29,8,0,2,1,0,19842.11,3,SILVER,476
676,France,Female,36,3,91711.59,1,1,1,95393.43,5,PLATINUM,270
639,Germany,Female,46,10,110031.09,2,1,1,133995.59,5,SILVER,661
782,France,Male,36,5,81210.72,2,0,1,108003.38,2,SILVER,942
641,Germany,Male,32,5,122947.92,1,1,1,99154.86,1,SILVER,977
697,France,Female,38,1,182065.85,1,1,0,49503.5,1,GOLD,605
623,France,Male,45,0,0,1,1,0,196533.72,2,SILVER,679
494,Spain,Female,41,2,69974.66,2,1,0,188426.13,4,SILVER,997
731,France,Female,38,10,123711.73,2,1,0,171340.68,1,DIAMOND,361
657,France,Male,44,6,76495.04,1,1,0,79071.89,4,SILVER,721
744,France,Female,38,9,0,2,0,0,20940.76,5,PLATINUM,629
774,Spain,Male,46,9,0,2,1,1,34774.26,2,SILVER,919
850,Germany,Female,45,1,121874.89,1,0,0,6865.41,3,DIAMOND,469
551,France,Female,45,6,0,2,1,1,51143.43,1,GOLD,692
638,France,Male,36,6,188455.19,1,0,0,47031.4,2,DIAMOND,642
792,France,Female,42,0,99045.93,2,1,0,47160.01,3,GOLD,758
666,France,Female,36,8,0,1,0,1,158666.99,3,GOLD,507
716,Germany,Female,30,2,205770.78,2,0,0,65464.66,2,GOLD,764
594,France,Female,31,0,79340.95,1,1,0,78255.86,5,PLATINUM,400
600,Germany,Male,57,9,138456.03,2,1,1,103548.25,3,DIAMOND,956
565,France,Male,49,7,0,2,1,1,89609.26,4,PLATINUM,579
678,Germany,Male,48,2,101099.9,2,0,1,193476.04,1,PLATINUM,788
648,Spain,Female,31,5,0,2,1,1,5199.02,2,DIAMOND,980
642,France,Male,40,8,109219.83,1,1,0,52827.51,5,SILVER,520
706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,DIAMOND,906
668,Spain,Male,43,10,113034.31,1,1,1,100423.88,5,PLATINUM,470
635,Spain,Male,41,1,0,2,1,0,175611.5,2,GOLD,796
603,Spain,Male,30,6,129548.5,2,1,1,19282.85,2,SILVER,553
635,France,Female,72,4,74812.84,1,0,1,27448.33,5,GOLD,627
642,France,Female,40,7,0,2,1,0,183963.34,1,PLATINUM,882
785,Spain,Female,54,1,0,2,1,0,45113.92,5,PLATINUM,287
628,Germany,Female,28,3,153538.13,2,1,0,110776.01,4,GOLD,579
499,France,Female,38,9,0,2,0,1,183042.2,2,GOLD,642
567,Spain,Male,34,10,0,2,0,1,161571.79,5,DIAMOND,391
449,Spain,Male,32,0,155619.36,1,1,1,166692.03,1,GOLD,667
701,Spain,Male,35,10,159693.9,2,1,1,71173.64,3,DIAMOND,752
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,4,DIAMOND,512
683,Germany,Female,39,2,47685.47,2,1,1,86019.48,4,SILVER,649
581,France,Male,35,4,0,2,0,1,86383.82,5,PLATINUM,453
620,France,Male,61,5,0,1,0,0,31641.52,3,GOLD,586
561,Spain,Male,28,6,123692,1,1,1,70548.96,4,GOLD,615
558,Germany,Male,26,1,148853.29,2,1,1,24411.02,5,SILVER,407
642,France,Male,35,2,133161.95,1,0,1,122254.86,3,GOLD,460
805,Germany,Male,24,6,143221.35,2,1,0,186035.72,5,DIAMOND,545
687,France,Male,35,9,0,2,0,1,73133.82,5,PLATINUM,900
695,Spain,Male,56,1,0,3,1,0,187734.49,2,DIAMOND,231
562,France,Male,33,6,0,2,1,0,111590.35,3,DIAMOND,933
613,Germany,Male,38,9,126265.88,2,0,0,15859.95,2,DIAMOND,571
589,France,Male,37,5,0,1,1,0,61324.87,1,DIAMOND,359
593,Spain,Male,31,8,112713.34,1,1,1,176868.89,2,GOLD,710
714,France,Male,34,5,141173.03,1,0,1,98896.06,5,SILVER,536
588,Spain,Female,35,7,0,2,1,1,108739.15,1,SILVER,221
679,Spain,Male,39,6,0,2,1,0,12266.06,2,GOLD,702
730,Spain,Male,38,5,118866.36,1,1,1,163317.5,1,DIAMOND,308
833,France,Male,47,2,0,2,1,1,182247.77,5,SILVER,418
586,Spain,Female,33,7,0,2,1,1,168261.4,4,SILVER,554
567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,DIAMOND,916
637,Germany,Male,30,1,122185.53,1,1,0,102566.46,2,GOLD,782
711,France,Male,38,4,123345.85,1,1,0,141827.83,2,GOLD,572
828,France,Male,30,4,73070.18,2,0,0,161671.15,4,SILVER,534
500,Spain,Male,38,7,0,2,0,0,192013.23,2,DIAMOND,870
807,France,Male,47,1,95120.59,1,0,0,127875.1,3,PLATINUM,468
850,France,Male,40,8,102800.65,1,1,0,60811.56,3,DIAMOND,833
782,France,Female,70,7,97072.42,1,0,1,131177.22,3,GOLD,714
629,Spain,Male,31,6,132876.55,1,1,1,130862.11,3,PLATINUM,342
582,Spain,Male,33,6,0,2,0,1,72970.93,4,DIAMOND,475
468,France,Male,22,2,0,2,1,0,28123.99,5,PLATINUM,241
670,France,Male,36,3,0,1,1,0,140754.19,3,PLATINUM,534
805,France,Male,39,2,0,1,0,0,166650.32,1,PLATINUM,417
720,France,Male,26,10,51962.91,2,1,0,45507.24,1,PLATINUM,476
781,Spain,Female,29,6,98759.89,1,0,0,112202.64,2,GOLD,494
592,Germany,Male,33,2,156570.86,1,1,1,37140.2,1,PLATINUM,376
542,France,Female,42,1,0,1,1,1,178256.58,2,GOLD,600
532,France,Male,42,1,159024.71,1,1,0,100982.93,5,GOLD,564
520,France,Female,39,1,73493.17,1,0,1,109626.13,2,SILVER,721
759,France,Female,45,8,0,2,1,1,99251.24,1,DIAMOND,292
473,France,Female,35,6,69617.36,1,1,0,143345.69,1,PLATINUM,959
639,Spain,Female,35,5,136526.26,2,1,0,59653.03,4,GOLD,616
705,France,Male,25,3,113736.27,1,0,1,196864.61,2,PLATINUM,645
530,France,Male,52,1,106723.28,1,0,0,109960.4,3,PLATINUM,284
516,Germany,Female,33,10,138847.9,1,1,1,127256.7,3,DIAMOND,465
850,France,Female,40,0,0,2,1,0,1099.95,4,PLATINUM,980
746,Germany,Female,33,2,107868.14,2,1,1,146192.4,1,GOLD,459
622,Germany,Male,33,3,96926.12,2,1,0,48553.77,2,PLATINUM,776
743,France,Male,30,7,77599.23,1,0,0,144407.1,5,GOLD,682
732,Germany,Male,38,5,178787.54,1,1,1,195760.53,3,DIAMOND,305
850,France,Male,81,5,0,2,1,1,44827.47,2,SILVER,237
850,Germany,Female,34,3,129668.43,2,1,1,88743.99,5,SILVER,468
686,France,Male,34,6,146178.13,2,1,1,88837.11,2,SILVER,946
556,France,Female,40,8,0,2,1,0,62112.7,2,PLATINUM,349
673,France,Male,37,4,0,2,0,0,163563.07,3,DIAMOND,333
809,France,Female,38,2,154763.21,2,1,1,174800.31,5,DIAMOND,733
634,Germany,Female,56,3,116251.24,1,0,1,42429.88,4,GOLD,964
630,France,Male,37,6,0,2,1,1,82647.65,3,GOLD,970
564,Germany,Female,30,0,100954.88,2,0,0,134175.15,1,PLATINUM,747
625,France,Female,51,4,124620.01,2,1,0,92243.94,4,DIAMOND,513
677,Spain,Female,34,4,0,2,1,1,6175.53,4,DIAMOND,839
583,France,Male,40,9,112701.04,1,0,0,29213.63,3,DIAMOND,301
592,Spain,Male,45,8,84692.5,1,0,1,67214.02,5,DIAMOND,551
637,Germany,Male,49,2,108204.52,1,1,0,169037.84,3,DIAMOND,675
850,France,Male,30,6,86449.39,1,1,1,188809.23,2,GOLD,755
633,Spain,Male,42,10,0,1,0,1,79408.17,2,SILVER,660
751,Germany,Male,36,5,73194.99,1,1,1,89222.66,3,PLATINUM,301
592,Germany,Male,31,7,124593.23,1,1,0,86079.67,2,DIAMOND,326
716,Germany,Male,50,2,119655.77,1,1,1,12944.17,4,PLATINUM,496
641,Germany,Male,42,3,121765.37,2,1,1,166516.84,5,SILVER,433
849,France,Male,35,4,110837.73,1,0,0,126419.8,3,PLATINUM,599
647,Spain,Male,47,10,99835.17,1,0,1,89103.05,3,DIAMOND,554
608,Germany,Female,30,2,91057.37,2,1,0,132973.17,4,GOLD,379
555,France,Female,26,7,0,2,1,0,93122.41,3,SILVER,591
497,Spain,Male,27,7,149400.27,1,0,0,167522.19,4,GOLD,423
599,Germany,Male,38,9,89111.63,1,0,0,157239.6,3,SILVER,600
545,Germany,Male,33,1,132527.9,2,0,1,107429.71,5,SILVER,898
774,France,Female,36,9,114997.42,1,1,0,75304.09,2,DIAMOND,244
464,France,Male,46,6,161798.53,1,1,0,182944.47,5,SILVER,343
696,Germany,Female,27,2,96129.32,2,1,1,5983.7,1,PLATINUM,459
667,Spain,Male,45,3,0,2,0,0,163655.01,1,SILVER,814
812,France,Male,32,5,133050.97,2,1,0,89385.92,2,SILVER,240
516,France,Male,51,8,120124.35,2,0,1,168773.54,2,PLATINUM,286
645,France,Male,39,8,0,2,0,0,96864.36,5,SILVER,287
664,Spain,Male,32,5,133705.74,1,0,0,134455.84,1,SILVER,977
427,Spain,Female,39,9,0,2,1,0,28368.37,2,DIAMOND,489
685,France,Female,40,7,0,2,1,0,103898.59,2,PLATINUM,858
585,France,Female,33,4,152805.05,1,1,0,63239.65,1,GOLD,385
519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1,SILVER,623
708,France,Female,67,1,0,2,0,1,3837.08,1,DIAMOND,652
717,France,Female,22,5,112465.06,1,1,1,92977.75,3,DIAMOND,250
465,Germany,Male,24,6,156007.09,1,1,0,191368.37,4,DIAMOND,865
829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1,PLATINUM,536
826,France,Male,26,5,142662.68,1,0,0,60285.3,3,DIAMOND,334
747,Germany,Male,36,8,102603.3,2,1,1,180693.61,3,GOLD,751
707,Spain,Male,32,9,0,2,1,0,126475.79,2,PLATINUM,947
590,Spain,Male,37,1,0,2,0,0,133535.99,2,GOLD,930
603,Spain,Male,57,6,105000.85,2,1,1,87412.24,3,DIAMOND,281
615,France,Male,45,5,0,2,1,1,164886.64,4,DIAMOND,537
634,France,Female,36,1,69518.95,1,1,0,116238.39,5,PLATINUM,541
716,Germany,Male,41,8,126145.54,2,1,1,138051.19,5,SILVER,992
647,France,Male,41,4,138937.35,1,1,1,101617.64,5,DIAMOND,918
591,Germany,Female,44,10,113581.98,1,1,0,1985.41,5,GOLD,645
574,France,Male,34,1,112572.39,1,0,0,165626.6,3,GOLD,788
467,Germany,Male,51,10,114514.71,2,1,0,177784.68,2,SILVER,681
701,France,Female,35,2,0,2,1,1,65765.22,5,PLATINUM,939
747,France,Female,34,10,0,2,1,1,50759.8,3,GOLD,740
650,France,Male,32,2,84906.45,1,1,0,163216.48,1,GOLD,902
731,Spain,Female,39,2,126816.18,1,1,1,74850.93,1,SILVER,403
638,Germany,Female,26,1,105249.76,2,1,1,23491.09,4,SILVER,711
569,Spain,Male,41,2,0,2,1,0,134272.57,5,SILVER,991
459,Germany,Male,50,5,109387.9,1,1,0,155721.15,3,PLATINUM,894
632,Germany,Male,23,3,122478.51,1,1,0,147230.77,5,PLATINUM,390
683,France,Female,73,8,137732.23,2,1,1,133210.44,4,PLATINUM,959
850,France,Female,46,2,157866.77,1,1,1,18986.12,3,GOLD,482
512,France,Female,41,6,0,1,1,1,100507.81,3,PLATINUM,920
616,France,Female,31,3,136789.14,1,1,0,59346.4,1,PLATINUM,861
664,France,Male,36,1,0,2,1,1,95372.64,4,PLATINUM,507
694,France,Male,30,10,144684.03,1,1,1,31805.49,5,DIAMOND,412
655,France,Male,24,9,107065.31,1,1,1,51959.82,5,GOLD,873
607,France,Female,33,8,91301.72,1,0,1,130824.57,5,DIAMOND,480
684,Spain,Male,39,4,207034.96,2,0,0,157694.76,4,DIAMOND,800
763,Spain,Male,37,8,0,2,1,1,933.38,1,DIAMOND,560
671,Spain,Male,50,8,0,1,0,1,2560.11,1,GOLD,678
592,Spain,Male,38,3,0,1,1,1,12905.89,1,PLATINUM,983
666,Spain,Female,36,6,0,2,1,0,176692.87,3,GOLD,990
667,France,Male,34,5,0,2,1,1,102908.63,4,PLATINUM,927
850,Spain,Male,36,6,0,2,0,1,41291.05,2,SILVER,234
622,Spain,Male,42,9,0,2,1,0,119127.06,5,SILVER,884
577,France,Female,30,8,92472.1,2,0,1,126434.61,4,SILVER,569
555,Spain,Male,21,1,0,2,0,0,103901.35,1,DIAMOND,599
547,France,Male,62,10,127738.75,2,1,1,85153,4,GOLD,666
613,Germany,Female,50,5,101242.98,2,1,0,12493.61,4,PLATINUM,574
672,France,Female,43,4,92599.55,2,1,1,167336.78,4,GOLD,274
624,Spain,Female,36,10,0,2,0,1,186180.42,5,GOLD,230
698,Spain,Female,50,1,0,4,1,0,88566.9,3,PLATINUM,341
606,France,Male,37,6,82373.94,1,0,0,172526.9,3,PLATINUM,632
720,Spain,Male,31,4,141356.47,1,0,0,137985.69,2,SILVER,637
835,France,Male,23,9,0,1,1,0,19793.73,4,SILVER,955
771,Spain,Female,47,3,72664,2,1,1,107874.39,4,GOLD,862
811,France,Female,47,3,123365.34,2,0,0,171995.34,4,GOLD,601
734,Germany,Male,33,5,121898.58,1,1,0,61829.89,4,PLATINUM,659
548,Spain,Male,33,6,0,1,1,1,31728.35,4,GOLD,855
652,France,Female,31,3,103696.97,3,0,0,155221.05,4,SILVER,897
707,France,Male,33,2,0,2,0,0,130866.95,4,GOLD,993
605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1,PLATINUM,969
623,France,Female,34,9,0,1,1,0,24255.21,1,DIAMOND,333
686,Germany,Male,29,3,185379.02,1,1,0,64679.07,3,SILVER,713
525,Germany,Female,47,1,118087.68,1,1,0,88120.78,3,DIAMOND,310
657,Spain,Male,41,8,109402.13,1,1,1,66463.62,4,GOLD,988
730,Germany,Female,33,7,130367.87,1,1,0,15142.1,2,GOLD,910
816,Germany,Female,34,2,108410.87,2,1,0,102908.91,4,PLATINUM,555
484,France,Female,50,2,90408.16,2,0,0,48170.57,5,GOLD,959
728,France,Female,34,6,90425.15,2,1,1,11597.69,1,SILVER,439
730,Spain,Female,39,6,140094.59,1,1,0,172450.04,4,GOLD,408
477,Spain,Male,31,9,0,2,0,1,184061.17,1,SILVER,295
663,Germany,Female,46,6,95439.4,1,1,1,21038.58,4,DIAMOND,825
549,Germany,Male,34,6,204017.4,2,1,0,109538.35,1,GOLD,872
714,Spain,Male,29,9,0,2,1,0,129192.55,3,DIAMOND,323
430,Germany,Male,49,3,137115.16,1,1,0,146516.86,1,GOLD,404
504,Germany,Male,43,5,134740.19,2,1,0,181430.91,1,SILVER,640
530,France,Female,29,5,0,2,0,0,121451.21,4,GOLD,696
619,Germany,Male,29,4,98955.87,1,0,1,131712.51,2,SILVER,337
617,Germany,Male,44,9,49157.09,2,1,0,53294.17,3,DIAMOND,635
791,Germany,Male,31,1,130240.33,1,0,0,96546.55,1,GOLD,608
609,France,Male,48,1,108019.27,3,1,1,184524.65,5,PLATINUM,559
780,Germany,Male,51,4,126725.25,1,1,0,195259.31,3,DIAMOND,744
777,Germany,Female,34,5,96693.66,1,1,1,172618.52,2,SILVER,971
817,Germany,Female,27,7,129810.6,1,1,1,59259.44,5,SILVER,675
850,France,Male,58,8,156652.13,1,0,0,25899.21,3,PLATINUM,451
732,France,Female,36,9,0,1,0,0,3749,1,SILVER,748
693,France,Male,40,4,130661.96,1,1,1,101918.96,3,SILVER,910
576,France,Female,50,8,0,2,1,1,57802.62,4,PLATINUM,905
643,France,Male,37,6,0,2,0,0,142454.77,1,DIAMOND,604
757,France,Male,47,3,130747.1,1,1,0,143829.54,1,SILVER,303
569,Germany,Male,30,6,106629.49,1,0,1,44114.88,4,GOLD,644
772,Spain,Male,36,3,112029.83,1,1,1,186948.35,2,SILVER,776
576,Germany,Male,29,7,130575.26,1,0,1,173629.78,3,PLATINUM,233
608,Germany,Male,28,4,96679.71,1,1,1,49133.45,3,PLATINUM,988
794,France,Male,33,0,0,2,0,0,178122.71,1,DIAMOND,755
593,France,Male,50,6,171740.69,1,0,0,20893.61,4,SILVER,602
597,Spain,Male,38,1,0,2,1,0,41303.29,3,DIAMOND,476
541,Germany,Female,39,9,100116.67,1,1,1,199808.1,2,GOLD,635
692,Germany,Male,24,2,120596.93,1,0,1,180490.53,5,DIAMOND,466
697,France,Female,48,1,0,2,1,1,87400.53,5,DIAMOND,553
768,France,Male,29,2,95984.69,2,1,1,73686.75,5,DIAMOND,631
802,France,Male,38,1,142557.11,1,1,1,172497.73,4,DIAMOND,670
584,France,Male,47,5,0,2,1,0,89286.29,5,GOLD,343
614,Spain,Male,66,2,0,2,0,1,180082.7,5,SILVER,778
850,Germany,Female,36,6,143644.16,1,1,0,22102.25,3,PLATINUM,728
671,France,Female,38,6,132129.72,1,0,1,76068.95,1,SILVER,593
626,France,Female,52,0,0,2,1,0,32159.46,3,SILVER,959
770,France,Female,68,2,183555.24,1,0,0,159557.28,5,PLATINUM,561
633,France,Male,38,2,91902.56,2,1,1,107673.35,5,GOLD,913
663,France,Male,40,6,156218.19,1,0,1,33607.72,5,SILVER,375
581,Germany,Female,43,5,93259.57,3,1,0,141035.65,5,DIAMOND,276
561,Germany,Female,45,2,168085.38,2,0,1,115719.08,4,GOLD,998
479,Germany,Male,51,1,107714.74,3,1,0,86128.21,2,DIAMOND,451
769,France,Female,31,6,117852.26,2,1,0,147668.64,5,DIAMOND,533
659,Spain,Male,60,2,0,1,1,0,177480.45,2,GOLD,365
590,Spain,Female,51,10,84474.62,2,1,1,190937.09,3,PLATINUM,690
560,France,Male,50,3,0,2,1,0,84531.79,2,SILVER,308
437,Germany,Male,35,6,126803.34,2,1,1,161133.4,3,DIAMOND,628
661,France,Female,34,0,0,2,1,0,185555.63,5,SILVER,996
677,Germany,Female,36,10,68806.84,1,1,0,33075.24,3,GOLD,772
560,France,Female,31,3,115141.18,1,1,0,39806.75,5,SILVER,558
578,France,Female,35,2,0,2,0,1,26389.92,1,SILVER,579
421,Spain,Male,34,6,90723.36,1,1,1,12162.76,5,GOLD,417
492,Germany,Female,49,2,151249.45,2,1,1,167237.94,4,GOLD,543
545,France,Female,32,6,0,2,1,1,52067.37,5,SILVER,277
640,Germany,Female,43,9,94752.49,1,1,0,184006.36,4,DIAMOND,523
624,Spain,Female,34,6,0,1,1,0,582.59,5,PLATINUM,468
577,Spain,Male,28,7,0,1,1,0,143274.41,2,SILVER,987
704,France,Male,31,5,132084.66,3,1,1,54474.48,4,DIAMOND,246
523,France,Male,45,5,0,2,1,1,121428.2,2,SILVER,386
793,France,Male,35,2,0,2,1,1,79704.12,4,DIAMOND,347
564,France,Female,53,2,45472.28,1,1,1,41055.71,5,PLATINUM,286
711,France,Male,33,1,0,1,0,0,41590.4,3,SILVER,824
791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1,PLATINUM,414
629,Germany,Female,38,9,123948.85,1,1,0,76053.07,5,DIAMOND,564
729,Germany,Male,39,6,127415.85,1,1,1,184977.2,3,SILVER,902
651,Germany,Male,35,8,110067.71,1,1,0,127678.95,2,GOLD,689
695,Spain,Male,39,4,65521.2,1,1,1,1243.97,5,PLATINUM,494
847,Spain,Male,31,5,0,2,1,1,76326.67,4,SILVER,791
704,France,Male,47,5,0,2,1,1,145338.61,4,GOLD,308
613,Germany,Male,33,3,155736.42,2,1,1,57751.21,4,PLATINUM,633
692,Spain,Female,29,4,0,2,0,0,138880.24,2,DIAMOND,983
720,France,Female,34,3,118307.57,2,1,1,136120.29,2,GOLD,410
577,France,Male,41,6,0,1,1,1,167621.18,2,DIAMOND,545
